txn_id,customer_id,payee_id,amount,hour_of_day,is_new_payee,is_new_device,is_loc_changed,valid_otp,social_scam_score,behavior_deviation,label_is_fraud,scam_scenario_id
TXN-149382,5785,PAY-5501,1308.08,10,False,False,False,True,0.97,1.52,False,0
TXN-149383,9880,PAY-5397,4704.11,21,False,False,False,True,0.82,1.3,False,0
TXN-149384,7997,PAY-5870,1721.55,20,False,False,False,True,2.59,0.91,False,0
TXN-149385,5628,PAY-5162,2770.3,8,False,False,False,True,1.33,0.73,False,0
TXN-149386,3412,PAY-5269,3972.83,11,False,False,False,True,1.36,1.26,False,0
TXN-149387,5414,PAY-6222,2472.87,10,False,False,False,True,6.12,0.9,False,0
TXN-149388,3193,PAY-6241,681.39,18,False,False,False,True,0.09,0.8,False,0
TXN-149389,5780,PAY-5393,1320.81,15,False,False,False,True,2.37,1.05,False,0
TXN-149390,6853,PAY-6176,1444.21,22,False,False,False,True,1.19,0.9,False,0
TXN-149391,3916,PAY-6216,604.43,15,False,False,False,True,0.4,1.58,False,0
TXN-149392,10546,PAY-5033,2526.84,9,False,False,False,True,0.12,1.37,False,0
TXN-149393,4033,PAY-5494,978.85,22,True,False,False,True,0.34,0.81,False,0
TXN-149394,4131,PAY-6243,904.27,19,False,False,False,True,3.15,0.94,False,0
TXN-149395,7222,PAY-5230,1703.51,7,False,False,False,True,0.01,1.19,False,0
TXN-149396,10642,PAY-5375,3978.66,8,False,True,False,True,0.0,1.0,False,0
TXN-149397,9487,PAY-6097,1469.04,12,False,False,False,True,1.15,1.32,False,0
TXN-149398,3928,PAY-5111,13127.29,17,False,False,False,True,0.3,0.86,False,0
TXN-149399,6430,PAY-5662,2109.1,11,False,False,False,True,0.04,1.33,False,0
TXN-149400,9291,PAY-5775,734.63,14,False,False,False,True,2.57,1.12,False,0
TXN-149401,4283,PAY-6240,1868.87,10,False,False,False,True,0.57,1.29,False,0
TXN-149402,8599,PAY-5836,1528.19,19,False,False,False,True,2.64,1.49,False,0
TXN-149403,3571,PAY-6109,2519.56,7,True,True,False,True,0.6,1.55,False,0
TXN-149404,3053,PAY-6081,834.04,22,True,False,False,True,1.45,1.05,False,0
TXN-149405,3710,PAY-6052,986.48,20,False,False,False,True,0.36,0.55,False,0
TXN-149406,8255,PAY-5807,1054.98,8,False,False,False,True,0.36,0.83,False,0
TXN-149407,7058,PAY-6185,4170.8,7,False,False,False,True,1.11,1.68,False,0
TXN-149408,8581,PAY-5580,1167.21,11,True,False,False,True,7.46,0.9,False,0
TXN-149409,7841,PAY-5875,521.09,11,True,False,False,True,0.3,1.77,False,0
TXN-149410,2619,PAY-5667,872.14,20,False,False,False,True,0.03,1.44,False,0
TXN-149411,2784,PAY-6240,1046.32,9,False,False,False,True,3.92,1.38,False,0
TXN-149412,5078,PAY-5867,804.35,7,False,False,False,True,2.26,1.94,False,0
TXN-149413,3461,PAY-5280,1926.7,17,False,False,False,True,0.13,0.91,False,0
TXN-149414,7763,PAY-5867,1113.43,15,False,False,False,True,0.19,1.07,False,0
TXN-149415,7573,PAY-5173,3150.25,13,False,False,False,True,4.43,1.31,False,0
TXN-149416,4562,PAY-5781,5091.31,19,True,False,True,True,2.09,1.8,False,0
TXN-149417,10591,PAY-5332,50.0,19,False,False,False,True,1.17,1.55,False,0
TXN-149418,9050,PAY-5985,1877.63,14,False,False,False,True,0.19,0.59,False,0
TXN-149419,5199,PAY-5769,3040.6,20,False,False,False,True,1.53,0.57,False,0
TXN-149420,1864,PAY-6121,1060.25,14,False,False,False,True,0.37,1.33,False,0
TXN-149421,6848,PAY-5183,3278.49,15,False,False,False,True,1.04,1.15,False,0
TXN-149422,3508,PAY-5698,1331.4,14,False,False,False,True,0.09,0.97,False,0
TXN-149423,8916,PAY-5582,3988.11,8,False,False,False,True,1.17,1.79,False,0
TXN-149424,8844,PAY-6229,1556.87,7,False,False,False,True,0.5,1.88,False,0
TXN-149425,5869,PAY-6300,214.54,10,False,False,True,True,0.73,1.1,False,0
TXN-149426,2181,PAY-5766,6354.47,19,False,False,False,True,0.77,1.3,False,0
TXN-149427,9664,PAY-5879,1203.77,11,False,False,False,True,0.45,0.95,False,0
TXN-149428,1098,PAY-5725,1026.34,12,False,False,True,True,2.71,0.75,False,0
TXN-149429,10087,PAY-5764,4151.91,19,False,False,False,True,0.63,0.45,False,0
TXN-149430,1506,PAY-6108,1326.65,9,False,False,False,True,0.05,0.34,False,0
TXN-149431,3763,PAY-5624,4352.82,9,False,False,False,True,0.65,0.96,False,0
TXN-149432,10934,PAY-5667,4637.28,20,False,False,False,True,0.86,0.49,False,0
TXN-149433,7516,PAY-6276,1334.44,12,False,False,False,True,0.94,0.61,False,0
TXN-149434,8746,PAY-6219,937.3,12,False,False,False,True,4.08,1.62,False,0
TXN-149435,6744,PAY-5923,1098.08,16,False,False,False,True,1.41,1.55,False,0
TXN-149436,4705,PAY-6143,826.41,13,False,False,False,True,0.77,0.97,False,0
TXN-149437,3561,PAY-6283,2222.63,20,False,False,False,True,0.03,1.0,False,0
TXN-149438,2591,PAY-5912,1310.44,16,True,False,False,True,0.11,1.13,False,0
TXN-149439,4469,PAY-6194,2365.09,15,False,False,False,True,0.0,1.1,False,0
TXN-149440,7555,PAY-5363,1370.43,9,False,False,False,True,0.34,1.57,False,0
TXN-149441,7112,PAY-6282,731.38,14,False,False,False,True,0.21,1.49,False,0
TXN-149442,3078,PAY-5894,543.83,10,False,False,False,True,0.61,0.18,False,0
TXN-149443,6048,PAY-5497,558.6,9,False,False,False,True,0.54,0.45,False,0
TXN-149444,3523,PAY-5055,384.17,13,False,True,False,True,2.78,0.67,False,0
TXN-149445,8820,PAY-6169,5716.38,9,False,False,False,True,3.45,0.84,False,0
TXN-149446,9671,PAY-5129,3818.19,20,False,False,False,True,1.15,1.24,False,0
TXN-149447,4520,PAY-6193,611.29,20,False,False,False,True,2.82,1.11,False,0
TXN-149448,7339,PAY-6291,1181.78,13,False,False,False,True,1.71,0.61,False,0
TXN-149449,9433,PAY-5370,1631.27,17,False,False,False,True,0.87,0.28,False,0
TXN-149450,1794,PAY-5019,954.94,8,True,False,False,True,1.73,0.59,False,0
TXN-149451,2286,PAY-5437,1049.67,14,False,False,False,True,3.96,1.25,False,0
TXN-149452,3481,PAY-5907,654.44,13,False,False,False,True,1.13,0.64,False,0
TXN-149453,8972,PAY-5921,829.59,17,False,False,False,True,3.67,1.98,False,0
TXN-149454,3722,PAY-5391,673.73,17,False,False,False,True,1.58,0.81,False,0
TXN-149455,2230,PAY-5702,2013.09,18,False,False,False,True,0.56,0.52,False,0
TXN-149456,4056,PAY-5879,2596.37,8,False,False,False,True,3.09,0.2,False,0
TXN-149457,6480,PAY-6137,531.27,15,False,True,False,True,0.1,1.04,False,0
TXN-149458,1281,PAY-5483,5132.09,8,False,False,False,True,1.54,1.4,False,0
TXN-149459,4221,PAY-5152,404.34,12,False,False,False,True,0.49,0.99,False,0
TXN-149460,8903,PAY-5106,1182.69,16,False,False,False,True,0.37,0.94,False,0
TXN-149461,8872,PAY-5778,1248.96,21,False,False,False,True,4.19,1.27,False,0
TXN-149462,6607,PAY-5932,6187.42,11,False,False,False,True,1.14,1.58,False,0
TXN-149463,6964,PAY-5192,1899.74,13,False,False,False,True,0.0,0.8,False,0
TXN-149464,8960,PAY-5555,3630.43,16,False,False,False,True,1.05,-0.02,False,0
TXN-149465,4207,PAY-5887,5440.2,17,False,True,True,True,0.37,1.95,False,0
TXN-149466,1967,PAY-5790,2836.97,20,False,False,False,True,1.97,1.44,False,0
TXN-149467,8970,PAY-5144,3994.99,10,False,False,False,True,2.45,1.34,False,0
TXN-149468,1483,PAY-5497,999.04,12,False,False,True,True,0.82,0.68,False,0
TXN-149469,4034,PAY-5778,1438.27,20,False,False,False,True,0.11,0.73,False,0
TXN-149470,4387,PAY-5153,1047.93,19,False,False,False,True,1.38,-0.14,False,0
TXN-149471,4542,PAY-5243,2005.5,12,False,False,False,True,1.26,0.75,False,0
TXN-149472,5966,PAY-6089,1061.38,16,False,False,False,True,4.74,1.08,False,0
TXN-149473,5979,PAY-6098,1046.37,18,False,True,False,True,2.58,0.21,False,0
TXN-149474,3331,PAY-5402,2067.28,8,False,False,False,True,0.62,1.38,False,0
TXN-149475,8661,PAY-5117,2752.27,11,True,False,False,True,0.44,0.52,False,0
TXN-149476,10393,PAY-5215,1902.24,8,False,False,False,True,0.43,1.38,False,0
TXN-149477,4620,PAY-5142,11411.88,19,False,False,False,True,3.69,0.69,False,0
TXN-149478,10535,PAY-5495,1392.72,9,False,False,False,True,1.22,0.18,False,0
TXN-149479,5645,PAY-6168,493.07,14,False,False,False,True,0.09,1.09,False,0
TXN-149480,6886,PAY-6022,1464.13,7,False,False,False,True,0.0,1.49,False,0
TXN-149481,7579,PAY-5991,213.64,17,False,False,False,True,0.0,0.46,False,0
TXN-149482,2611,PAY-5546,1200.47,12,False,False,False,True,0.5,1.59,False,0
TXN-149483,6654,PAY-5970,5899.07,9,False,True,False,True,0.63,0.69,False,0
TXN-149484,2466,PAY-6067,419.02,19,False,False,False,True,0.05,1.34,False,0
TXN-149485,1896,PAY-6188,4401.76,21,False,False,False,True,5.22,0.89,False,0
TXN-149486,7777,PAY-5271,4513.14,18,False,False,False,True,10.1,1.27,False,0
TXN-149487,3500,PAY-5987,986.45,10,False,False,False,True,1.63,-0.11,False,0
TXN-149488,10886,PAY-5728,2894.61,15,False,False,False,True,2.06,1.68,False,0
TXN-149489,4871,PAY-5029,3048.17,21,True,False,False,True,1.45,0.91,False,0
TXN-149490,5220,PAY-5542,464.88,9,False,False,False,True,0.0,1.18,False,0
TXN-149491,5507,PAY-5063,4741.38,20,True,False,False,True,0.01,0.69,False,0
TXN-149492,9685,PAY-5399,6028.65,13,False,True,False,True,2.4,1.02,False,0
TXN-149493,5960,PAY-5862,3361.13,18,False,False,False,True,0.1,0.96,False,0
TXN-149494,4059,PAY-5817,50.0,11,False,False,False,True,2.09,0.16,False,0
TXN-149495,1146,PAY-5869,2349.33,20,False,False,False,True,5.15,0.65,False,0
TXN-149496,1750,PAY-5207,7505.7,14,False,False,False,True,0.06,1.36,False,0
TXN-149497,8572,PAY-5389,3382.19,21,False,False,False,True,0.01,0.67,False,0
TXN-149498,4900,PAY-6250,8890.67,8,True,False,False,True,2.93,0.34,False,0
TXN-149499,2772,PAY-5709,867.34,13,False,False,False,True,0.76,1.04,False,0
TXN-149500,8182,PAY-6050,1173.44,9,False,False,False,True,0.53,0.95,False,0
TXN-SCAM-0001,6233,PAY-6391,52616.26,23,True,False,False,True,82.98,3.56,True,8
TXN-SCAM-0002,3627,PAY-6478,34629.3,4,True,True,False,True,92.68,4.16,True,10
TXN-SCAM-0003,9691,PAY-6359,38840.32,3,True,False,False,True,94.04,3.86,True,10
TXN-SCAM-0004,1878,PAY-6434,7106.18,3,True,True,False,True,88.04,6.94,True,4
TXN-SCAM-0005,6313,PAY-6420,131198.02,15,True,False,True,True,91.97,3.98,True,8
TXN-SCAM-0006,3028,PAY-6496,15011.22,1,True,False,True,True,86.5,6.47,True,4
TXN-SCAM-0007,10477,PAY-6347,32423.96,3,True,False,True,True,82.37,5.85,True,10
TXN-SCAM-0008,7242,PAY-6451,5828.81,4,True,False,True,True,92.61,5.05,True,7
TXN-SCAM-0009,5074,PAY-6446,66338.33,23,True,True,False,True,91.04,4.14,True,3
TXN-SCAM-0010,2321,PAY-6483,4357.94,14,True,False,False,True,97.69,3.69,True,7
TXN-SCAM-0011,4628,PAY-6445,15837.74,5,True,False,False,True,90.23,4.29,True,5
TXN-SCAM-0012,7220,PAY-6465,23120.29,3,True,False,True,True,95.68,7.63,True,10
TXN-SCAM-0013,1751,PAY-6305,2863.63,15,True,False,False,True,81.98,6.62,True,7
TXN-SCAM-0014,1504,PAY-6430,11516.07,15,True,False,True,True,98.93,6.54,True,1
TXN-SCAM-0015,1431,PAY-6465,14642.43,3,True,True,False,True,95.66,6.63,True,3
TXN-SCAM-0016,2375,PAY-6482,13201.88,0,True,True,False,True,87.23,7.39,True,6
TXN-SCAM-0017,7852,PAY-6424,5644.01,1,True,False,True,True,94.55,4.49,True,3
TXN-SCAM-0018,4339,PAY-6483,29306.5,4,True,False,False,True,97.97,8.16,True,3
TXN-SCAM-0019,2995,PAY-6397,10128.0,23,True,True,False,True,80.17,7.18,True,9
TXN-SCAM-0020,5459,PAY-6464,17337.04,14,True,False,True,True,84.54,3.84,True,1
TXN-SCAM-0021,3259,PAY-6451,5032.66,15,True,False,True,True,79.7,6.27,True,2
TXN-SCAM-0022,7090,PAY-6317,4481.58,23,True,False,True,True,88.41,6.26,True,5
TXN-SCAM-0023,1012,PAY-6500,16943.67,4,True,False,False,True,76.04,3.75,True,2
TXN-SCAM-0024,3284,PAY-6494,27643.13,14,True,False,False,True,87.65,7.84,True,4
TXN-SCAM-0025,10407,PAY-6390,6675.17,2,True,True,False,True,78.7,4.03,True,9
TXN-SCAM-0026,10996,PAY-6409,53330.82,3,True,False,False,True,92.57,4.38,True,10
TXN-SCAM-0027,1213,PAY-6378,8065.95,14,True,False,False,True,77.54,3.68,True,7
TXN-SCAM-0028,9604,PAY-6391,30112.81,15,True,True,True,True,97.49,5.27,True,3
TXN-SCAM-0029,5801,PAY-6334,12326.7,3,True,True,False,True,94.22,6.97,True,1
TXN-SCAM-0030,9411,PAY-6331,5823.91,15,True,False,False,True,89.69,4.53,True,5
TXN-SCAM-0031,10136,PAY-6488,87008.56,15,True,False,True,True,76.37,3.51,True,8
TXN-SCAM-0032,5577,PAY-6489,1032.99,14,True,False,False,True,94.25,5.31,True,9
TXN-SCAM-0033,8907,PAY-6378,4310.36,3,True,False,True,True,86.83,6.33,True,6
TXN-SCAM-0034,8118,PAY-6384,14927.26,5,True,False,True,True,96.88,7.12,True,6
TXN-SCAM-0035,5083,PAY-6464,5075.77,23,True,False,True,True,92.74,4.49,True,9
TXN-SCAM-0036,9263,PAY-6405,106997.33,23,True,False,False,True,95.21,4.04,True,3
TXN-SCAM-0037,6290,PAY-6485,38518.78,0,True,False,False,True,92.17,8.36,True,10
TXN-SCAM-0038,9042,PAY-6392,3755.86,23,True,False,False,True,96.49,6.1,True,7
TXN-SCAM-0039,6308,PAY-6468,68335.82,2,True,False,True,True,85.43,5.7,True,6
TXN-SCAM-0040,8813,PAY-6313,218397.31,15,True,False,False,True,79.43,6.21,True,10
TXN-SCAM-0041,5463,PAY-6375,16029.01,2,True,True,True,True,78.81,4.92,True,3
TXN-SCAM-0042,8261,PAY-6358,14733.85,1,True,False,True,True,84.4,6.23,True,3
TXN-SCAM-0043,4912,PAY-6414,3759.8,5,True,True,False,True,91.79,4.48,True,2
TXN-SCAM-0044,8044,PAY-6329,9828.64,4,True,False,False,True,76.02,6.73,True,6
TXN-SCAM-0045,8795,PAY-6460,37175.38,1,True,False,False,True,90.43,7.74,True,8
TXN-SCAM-0046,10528,PAY-6424,6543.55,14,True,False,True,True,81.9,7.86,True,9
TXN-SCAM-0047,10773,PAY-6460,27505.57,23,True,False,False,True,78.0,7.5,True,2
TXN-SCAM-0048,6628,PAY-6474,48415.18,4,True,False,False,True,92.09,6.3,True,10
TXN-SCAM-0049,10710,PAY-6331,12920.42,23,True,False,True,True,87.11,4.23,True,5
TXN-SCAM-0050,2032,PAY-6427,2990.65,2,True,False,True,True,95.85,8.01,True,2
TXN-SCAM-0051,8450,PAY-6424,13470.4,0,True,False,False,True,86.49,5.4,True,2
TXN-SCAM-0052,9639,PAY-6346,2517.12,23,True,False,True,True,94.74,5.8,True,4
TXN-SCAM-0053,5133,PAY-6310,24713.95,2,True,False,True,True,85.44,5.52,True,8
TXN-SCAM-0054,6324,PAY-6321,197476.81,5,True,True,False,True,88.79,5.95,True,10
TXN-SCAM-0055,9655,PAY-6314,25546.75,0,True,False,False,True,83.04,4.3,True,1
TXN-SCAM-0056,8070,PAY-6395,13723.95,2,True,False,False,True,92.6,7.87,True,4
TXN-SCAM-0057,10424,PAY-6323,31200.85,4,True,False,True,True,85.67,4.72,True,10
TXN-SCAM-0058,10201,PAY-6311,196625.05,15,True,True,True,True,93.59,6.45,True,10
TXN-SCAM-0059,9656,PAY-6469,5013.12,14,True,False,True,True,95.03,7.87,True,1
TXN-SCAM-0060,6216,PAY-6406,34640.59,4,True,False,False,True,86.37,8.0,True,10
TXN-SCAM-0061,3315,PAY-6488,3589.17,14,True,False,False,True,97.49,8.27,True,4
TXN-SCAM-0062,9316,PAY-6442,5232.94,0,True,True,False,True,78.69,8.19,True,6
TXN-SCAM-0063,8585,PAY-6492,27305.81,3,True,True,False,True,91.82,5.35,True,1
TXN-SCAM-0064,3647,PAY-6500,22079.0,23,True,False,True,True,80.58,7.95,True,3
TXN-SCAM-0065,5516,PAY-6374,46407.17,0,True,True,True,True,86.93,5.77,True,6
TXN-SCAM-0066,4810,PAY-6393,11567.27,2,True,False,True,True,81.58,7.32,True,4
TXN-SCAM-0067,8942,PAY-6433,3207.7,5,True,False,False,True,83.3,6.79,True,1
TXN-SCAM-0068,5732,PAY-6370,65555.42,3,True,False,False,True,79.14,3.78,True,1
TXN-SCAM-0069,10135,PAY-6461,41813.4,14,True,False,False,True,75.83,6.41,True,1
TXN-SCAM-0070,2222,PAY-6449,25782.81,0,True,True,True,True,87.72,7.9,True,1
TXN-SCAM-0071,10716,PAY-6460,5617.67,1,True,False,False,True,94.74,4.87,True,6
TXN-SCAM-0072,6696,PAY-6312,96777.64,15,True,False,False,True,90.85,3.97,True,8
TXN-SCAM-0073,5050,PAY-6478,15435.86,4,True,False,False,True,87.65,5.09,True,6
TXN-SCAM-0074,6132,PAY-6435,9982.04,1,True,True,False,True,91.03,5.28,True,6
TXN-SCAM-0075,10734,PAY-6403,2011.22,14,True,False,False,True,92.05,8.16,True,7
TXN-SCAM-0076,4139,PAY-6447,10995.37,4,True,False,False,True,92.31,4.85,True,9
TXN-SCAM-0077,5340,PAY-6375,10844.95,23,True,False,False,True,89.33,3.87,True,2
TXN-SCAM-0078,10194,PAY-6378,26843.94,0,True,True,False,True,80.2,6.23,True,5
TXN-SCAM-0079,6874,PAY-6306,6014.21,3,True,True,True,True,81.69,3.65,True,8
TXN-SCAM-0080,7051,PAY-6343,6661.45,14,True,True,False,True,78.73,5.66,True,4
TXN-SCAM-0081,5720,PAY-6475,2525.12,15,True,True,False,True,94.42,5.89,True,7
TXN-SCAM-0082,6714,PAY-6368,5330.75,3,True,True,False,True,82.13,4.79,True,1
TXN-SCAM-0083,2264,PAY-6464,90950.84,0,True,False,True,True,78.4,6.94,True,8
TXN-SCAM-0084,6224,PAY-6446,7163.29,4,True,False,True,True,90.42,8.11,True,6
TXN-SCAM-0085,7397,PAY-6412,58943.83,3,True,True,True,True,87.66,7.52,True,8
TXN-SCAM-0086,3259,PAY-6446,3783.0,5,True,False,False,True,92.79,3.93,True,9
TXN-SCAM-0087,1836,PAY-6349,22109.51,1,True,True,False,True,83.48,6.82,True,1
TXN-SCAM-0088,10020,PAY-6461,6000.21,4,True,False,True,True,86.68,7.26,True,2
TXN-SCAM-0089,1185,PAY-6314,3024.87,23,True,False,False,True,82.44,5.87,True,8
TXN-SCAM-0090,6121,PAY-6398,21856.11,23,True,True,True,True,86.87,7.74,True,9
TXN-SCAM-0091,3609,PAY-6325,6463.05,0,True,True,False,True,90.86,3.56,True,1
TXN-SCAM-0092,10502,PAY-6330,22366.96,5,True,False,False,True,96.72,3.9,True,6
TXN-SCAM-0093,9190,PAY-6316,6345.02,0,True,False,False,True,97.65,6.48,True,2
TXN-SCAM-0094,1597,PAY-6411,34034.27,2,True,True,False,True,94.58,8.43,True,2
TXN-SCAM-0095,6266,PAY-6414,24559.1,5,True,True,False,True,87.79,7.47,True,6
TXN-SCAM-0096,4891,PAY-6344,36542.93,4,True,True,False,True,78.83,4.87,True,3
TXN-SCAM-0097,7190,PAY-6408,4790.9,1,True,True,False,True,89.55,7.79,True,5
TXN-SCAM-0098,4353,PAY-6464,21462.2,4,True,False,False,True,81.3,3.78,True,1
TXN-SCAM-0099,9638,PAY-6422,159115.25,4,True,False,False,True,78.49,4.01,True,3
TXN-SCAM-0100,1892,PAY-6470,9370.32,0,True,False,True,True,97.61,4.51,True,1
TXN-SCAM-0101,4929,PAY-6451,16931.13,2,True,False,False,True,91.08,4.13,True,2
TXN-SCAM-0102,5873,PAY-6387,1541.8,3,True,False,False,True,79.61,4.87,True,2
TXN-SCAM-0103,9113,PAY-6406,2725.39,14,True,True,False,True,96.61,4.04,True,2
TXN-SCAM-0104,3236,PAY-6481,53160.74,15,True,False,True,True,76.75,6.0,True,3
TXN-SCAM-0105,1474,PAY-6456,45575.1,4,True,True,False,True,96.6,3.5,True,3
TXN-SCAM-0106,9513,PAY-6484,8766.9,0,True,False,False,True,84.87,7.83,True,9
TXN-SCAM-0107,5853,PAY-6371,5223.91,14,True,False,False,True,89.77,8.24,True,6
TXN-SCAM-0108,5349,PAY-6485,952.58,2,True,True,False,True,89.92,6.97,True,7
TXN-SCAM-0109,5955,PAY-6353,17946.2,2,True,True,True,True,98.35,3.86,True,2
TXN-SCAM-0110,9293,PAY-6377,40500.33,3,True,False,False,True,75.19,5.12,True,8
TXN-SCAM-0111,4310,PAY-6486,4321.31,14,True,True,False,True,95.25,7.58,True,7
TXN-SCAM-0112,9822,PAY-6442,5216.62,0,True,True,False,True,82.83,3.55,True,9
TXN-SCAM-0113,8453,PAY-6395,15427.58,23,True,False,True,True,87.43,7.07,True,3
TXN-SCAM-0114,8762,PAY-6486,34767.31,3,True,False,False,True,75.26,3.85,True,3
TXN-SCAM-0115,1227,PAY-6429,2715.76,2,True,True,False,True,86.82,3.59,True,6
TXN-SCAM-0116,2574,PAY-6378,5452.61,5,True,True,True,True,92.79,5.8,True,5
TXN-SCAM-0117,3120,PAY-6497,3499.03,5,True,False,False,True,82.57,5.47,True,6
TXN-SCAM-0118,5140,PAY-6306,18650.44,3,True,True,False,True,95.51,7.34,True,1
TXN-SCAM-0119,9870,PAY-6416,4980.25,15,True,False,False,True,80.2,4.65,True,9
TXN-SCAM-0120,5542,PAY-6315,1724.14,1,True,False,False,True,97.23,5.8,True,7
TXN-SCAM-0121,2519,PAY-6420,23694.76,15,True,False,False,True,78.02,8.28,True,8
TXN-SCAM-0122,8485,PAY-6327,31963.2,0,True,False,False,True,82.93,4.27,True,8
TXN-SCAM-0123,10217,PAY-6498,19677.41,4,True,True,False,True,93.79,4.31,True,4
TXN-SCAM-0124,11000,PAY-6316,4020.14,5,True,False,False,True,96.94,5.94,True,5
TXN-SCAM-0125,7147,PAY-6401,10265.69,3,True,False,False,True,89.34,7.63,True,4
TXN-SCAM-0126,10543,PAY-6391,12893.82,15,True,False,True,True,95.36,8.4,True,5
TXN-SCAM-0127,2785,PAY-6415,89834.69,23,True,False,False,True,82.55,5.47,True,8
TXN-SCAM-0128,8275,PAY-6433,13234.44,3,True,True,True,True,89.49,5.5,True,6
TXN-SCAM-0129,7011,PAY-6418,41594.43,1,True,False,True,True,76.5,4.14,True,2
TXN-SCAM-0130,10534,PAY-6333,5029.78,1,True,True,True,True,91.38,3.79,True,6
TXN-SCAM-0131,7785,PAY-6308,2126.14,1,True,True,False,True,92.77,6.84,True,2
TXN-SCAM-0132,1569,PAY-6437,71928.97,5,True,False,True,True,82.6,7.17,True,8
TXN-SCAM-0133,8914,PAY-6429,55648.46,15,True,False,False,True,78.54,5.95,True,1
TXN-SCAM-0134,1681,PAY-6347,6942.57,3,True,True,False,True,85.81,4.14,True,9
TXN-SCAM-0135,3372,PAY-6428,8748.92,15,True,True,False,True,89.76,7.68,True,2
TXN-SCAM-0136,3201,PAY-6365,65114.75,23,True,False,False,True,85.37,3.64,True,10
TXN-SCAM-0137,8790,PAY-6407,39389.38,5,True,False,False,True,95.04,5.92,True,1
TXN-SCAM-0138,4406,PAY-6315,7104.37,3,True,False,False,True,85.68,8.32,True,1
TXN-SCAM-0139,4900,PAY-6384,87522.32,3,True,False,False,True,79.3,6.66,True,8
TXN-SCAM-0140,10377,PAY-6430,3794.5,14,True,False,False,True,77.02,6.25,True,9
TXN-SCAM-0141,4881,PAY-6403,12352.68,1,True,False,False,True,97.96,4.15,True,5
TXN-SCAM-0142,4174,PAY-6380,8870.56,5,True,False,False,True,83.52,6.85,True,2
TXN-SCAM-0143,8165,PAY-6500,13068.09,3,True,True,False,True,93.41,4.67,True,4
TXN-SCAM-0144,5264,PAY-6354,15095.93,5,True,True,False,True,95.28,5.56,True,8
TXN-SCAM-0145,3584,PAY-6301,2611.21,4,True,False,False,True,96.39,4.61,True,2
TXN-SCAM-0146,10547,PAY-6358,7071.66,5,True,True,False,True,88.02,5.08,True,6
TXN-SCAM-0147,2486,PAY-6318,20073.41,5,True,False,False,True,94.15,7.23,True,8
TXN-SCAM-0148,6890,PAY-6417,4610.23,2,True,False,False,True,92.28,7.5,True,5
TXN-SCAM-0149,2062,PAY-6305,26453.75,14,True,False,False,True,88.72,4.83,True,6
TXN-SCAM-0150,8292,PAY-6447,8218.5,5,True,False,True,True,77.56,8.26,True,1
TXN-SCAM-0151,1147,PAY-6473,44278.1,3,True,True,False,True,80.59,5.09,True,4
